camera_id,timestamp,plate,plate_confidence,vehicle_type,vehicle_color,speed,direction,local_track_id
MH_EEH_VIKHROLI,2026-08-29T21:32:25+05:30,MH02F8338,0.82,truck,white,57.7,NORTH,MH_EEH_VIKHROLI_T236
MH_SP_CHEMBUR,2026-08-29T21:32:30+05:30,MH48R6670,0.86,car,black,48.5,EAST,MH_SP_CHEMBUR_T91
MH_SL_MID,2026-08-29T21:32:32+05:30,MH46ZK9606,0.81,car,white,49.0,NORTH,MH_SL_MID_T843
MH_SL_WORLI,2026-08-29T21:32:39+05:30,MH43W5740,0.82,car,blue,51.0,NORTH,MH_SL_WORLI_T174
MH_LBS_BHANDUP,2026-08-29T21:32:43+05:30,RJ33GR2798,0.9,car,silver,28.6,NORTH,MH_LBS_BHANDUP_T535
MH_SP_VASHI,2026-08-29T21:32:47+05:30,MH47A2868,0.88,bus,blue,54.3,EAST,MH_SP_VASHI_T649
MH_SV_MAHIM,2026-08-29T21:32:50+05:30,MH03JS3370,0.9,car,white,45.5,NORTH,MH_SV_MAHIM_T347
MH_WEH_GOREGAON,2026-08-29T21:33:03+05:30,MH01VK5736,0.84,car,black,52.1,NORTH,MH_WEH_GOREGAON_T372
MH_SV_ANDHERI,2026-08-29T21:33:09+05:30,MH43G0745,0.83,taxi,blue,32.1,NORTH,MH_SV_ANDHERI_T368
MH_WEH_VILEPARLE,2026-08-29T21:33:31+05:30,MH06Q9850,0.89,motorcycle,silver,40.5,NORTH,MH_WEH_VILEPARLE_T692
MH_SL_MID,2026-08-29T21:33:34+05:30,MH43X3126,0.8,motorcycle,white,44.6,NORTH,MH_SL_MID_T970
MH_SP_CHEMBUR,2026-08-29T21:33:40+05:30,MP37BQ9385,0.88,bus,white,42.4,EAST,MH_SP_CHEMBUR_T430
MH_EEH_KANJURMARG,2026-08-29T21:33:56+05:30,MH48FD6535,0.86,car,silver,49.6,NORTH,MH_EEH_KANJURMARG_T640
MH_WORLI_NAKA,2026-08-29T21:35:18+05:30,MH46L7436,0.98,auto,black,24.8,SOUTH,MH_WORLI_NAKA_T64
MH_SP_CHEMBUR,2026-08-29T21:35:27+05:30,MH46D7570,0.83,motorcycle,brown,39.6,EAST,MH_SP_CHEMBUR_T180
MH_SP_CHEMBUR,2026-08-29T21:35:33+05:30,MP07GX2843,0.96,motorcycle,blue,41.9,EAST,MH_SP_CHEMBUR_T1016
MH_EEH_CHEMBUR,2026-08-29T21:35:37+05:30,MH43Q8240,0.83,auto,blue,41.3,NORTH,MH_EEH_CHEMBUR_T583
MH_SP_MANKHURD,2026-08-29T21:35:56+05:30,MH01D2721,0.92,motorcycle,brown,46.4,EAST,MH_SP_MANKHURD_T103
MH_SV_BANDRA,2026-08-29T21:35:56+05:30,MH03JS3370,0.97,car,white,39.4,NORTH,MH_SV_BANDRA_T570
MH_SV_SANTACRUZ,2026-08-29T21:35:57+05:30,MH06NK8997,0.91,car,white,29.3,NORTH,MH_SV_SANTACRUZ_T474
MH_SP_CHEMBUR,2026-08-29T21:36:16+05:30,GJ05AM0126,0.99,car,grey,44.2,EAST,MH_SP_CHEMBUR_T807
MH_SL_BANDRA,2026-08-29T21:36:22+05:30,MH43X3126,0.91,motorcycle,white,47.1,NORTH,MH_SL_BANDRA_T1059
MH_SV_KHAR,2026-08-29T21:36:24+05:30,GJ07UF9460,0.93,taxi,silver,26.7,NORTH,MH_SV_KHAR_T902
MH_SL_BANDRA,2026-08-29T21:36:26+05:30,MH46ZK9606,0.79,car,white,35.4,NORTH,MH_SL_BANDRA_T910
MH_EEH_CHEMBUR,2026-08-29T21:36:56+05:30,MH46JW7288,0.85,car,white,25.7,NORTH,MH_EEH_CHEMBUR_T329
MH_SV_SANTACRUZ,2026-08-29T21:37:31+05:30,MH04NA2405,0.88,car,red,32.6,NORTH,MH_SV_SANTACRUZ_T958
MH_WEH_BORIVALI,2026-08-29T21:37:36+05:30,MH01T6929,0.94,motorcycle,white,48.9,NORTH,MH_WEH_BORIVALI_T455
MH_SL_WORLI,2026-08-29T21:37:41+05:30,MH05JM2318,0.82,motorcycle,white,36.6,NORTH,MH_SL_WORLI_T480
MH_SP_MANKHURD,2026-08-29T21:37:45+05:30,MH48R6670,0.81,car,black,46.1,EAST,MH_SP_MANKHURD_T85
MH_EEH_GHATKOPAR,2026-08-29T21:37:49+05:30,MH02F8338,0.87,truck,white,44.2,NORTH,MH_EEH_GHATKOPAR_T221
MH_MARINE,2026-08-29T21:37:49+05:30,MH48Y8707,0.82,motorcycle,white,28.6,SOUTH,MH_MARINE_T784
MH_EEH_VIKHROLI,2026-08-29T21:37:50+05:30,MH48FD6535,0.88,car,silver,38.6,NORTH,MH_EEH_VIKHROLI_T757
MH_SV_JOGESHWARI,2026-08-29T21:38:29+05:30,MH43G0745,0.86,taxi,blue,25.2,NORTH,MH_SV_JOGESHWARI_T313
MH_SP_VASHI,2026-08-29T21:38:30+05:30,MH43A8914,0.92,car,white,46.1,EAST,MH_SP_VASHI_T915
MH_SV_JOGESHWARI,2026-08-29T21:38:48+05:30,MH43UR1038,0.87,taxi,grey,23.5,NORTH,MH_SV_JOGESHWARI_T184
MH_SP_MANKHURD,2026-08-29T21:39:12+05:30,MP37BQ9385,0.94,bus,white,38.1,EAST,MH_SP_MANKHURD_T396
MH_LBS_KURLA,2026-08-29T21:39:23+05:30,UP30UQ9146,0.85,car,red,27.6,NORTH,MH_LBS_KURLA_T860
MH_HAJIALI,2026-08-29T21:39:46+05:30,MH43W5740,0.86,car,blue,28.2,SOUTH,MH_HAJIALI_T202
MH_EEH_GHATKOPAR,2026-08-29T21:39:47+05:30,MH43Q8240,0.83,auto,blue,42.0,NORTH,MH_EEH_GHATKOPAR_T656
MH_MAHIM_CSWY,2026-08-29T21:40:03+05:30,MH01G4497,0.96,motorcycle,white,28.7,NORTH,MH_MAHIM_CSWY_T642
MH_EEH_AIROLI,2026-08-29T21:40:17+05:30,MH06AP1111,0.96,motorcycle,blue,34.7,NORTH,MH_EEH_AIROLI_T46
MH_SP_MANKHURD,2026-08-29T21:40:39+05:30,MH46D7570,0.8,motorcycle,brown,37.5,EAST,MH_SP_MANKHURD_T171
MH_SV_SANTACRUZ,2026-08-29T21:40:41+05:30,GJ07UF9460,0.83,taxi,silver,23.5,NORTH,MH_SV_SANTACRUZ_T961
MH_SP_CHEMBUR,2026-08-29T21:40:42+05:30,MH43T0341,0.93,car,grey,39.6,EAST,MH_SP_CHEMBUR_T715
MH_SV_KHAR,2026-08-29T21:41:09+05:30,MH04NA2405,0.9,car,red,25.4,NORTH,MH_SV_KHAR_T899
MH_SP_MANKHURD,2026-08-29T21:41:27+05:30,GJ05AM0126,0.82,car,grey,38.4,EAST,MH_SP_MANKHURD_T744
MH_EEH_SION,2026-08-29T21:41:45+05:30,MH47LR5866,0.8,car,silver,41.6,NORTH,MH_EEH_SION_T113
MH_MAHIM_CSWY,2026-08-29T21:41:53+05:30,MH43X3126,0.96,motorcycle,white,25.5,NORTH,MH_MAHIM_CSWY_T812
MH_SV_SANTACRUZ,2026-08-29T21:41:59+05:30,MH03JS3370,0.93,car,white,41.2,NORTH,MH_SV_SANTACRUZ_T730
MH_LBS_MULUND,2026-08-29T21:42:07+05:30,RJ33GR2798,0.84,car,silver,23.7,NORTH,MH_LBS_MULUND_T381
MH_SP_CHEMBUR,2026-08-29T21:42:18+05:30,MH01D2721,0.92,motorcycle,brown,36.1,EAST,MH_SP_CHEMBUR_T109
MH_HAJIALI,2026-08-29T21:42:18+05:30,MH46L7436,0.9,auto,black,21.5,SOUTH,MH_HAJIALI_T117
MH_EEH_CHEMBUR,2026-08-29T21:42:18+05:30,MH02F8338,0.8,truck,white,48.9,NORTH,MH_EEH_CHEMBUR_T184
MH_SV_MALAD,2026-08-29T21:42:21+05:30,MP24FH5871,0.95,car,grey,28.7,NORTH,MH_SV_MALAD_T110
MH_SV_JOGESHWARI,2026-08-29T21:42:22+05:30,MH47A3835,0.81,car,brown,24.4,NORTH,MH_SV_JOGESHWARI_T42
MH_SV_ANDHERI,2026-08-29T21:42:47+05:30,MH06E5322,0.97,car,silver,23.5,NORTH,MH_SV_ANDHERI_T848
MH_SV_ANDHERI,2026-08-29T21:43:08+05:30,MH43UR1038,0.89,taxi,grey,28.0,NORTH,MH_SV_ANDHERI_T215
MH_PEDDAR,2026-08-29T21:43:17+05:30,MH43W5740,0.97,car,blue,29.6,SOUTH,MH_PEDDAR_T235
MH_WEH_DAHISAR,2026-08-29T21:43:34+05:30,MH46BM8145,0.89,car,white,46.3,NORTH,MH_WEH_DAHISAR_T127
MH_EEH_GHATKOPAR,2026-08-29T21:43:37+05:30,MH48FD6535,0.82,car,silver,36.7,NORTH,MH_EEH_GHATKOPAR_T693
MH_WEH_BORIVALI,2026-08-29T21:43:55+05:30,MH05M1429,0.93,motorcycle,white,36.2,NORTH,MH_WEH_BORIVALI_T106
MH_SL_BANDRA,2026-08-29T21:44:34+05:30,MH05JM2318,0.99,motorcycle,white,36.5,NORTH,MH_SL_BANDRA_T689
MH_EEH_VIKHROLI,2026-08-29T21:44:45+05:30,MH43Q8240,0.97,auto,blue,40.2,NORTH,MH_EEH_VIKHROLI_T718
MH_SV_KHAR,2026-08-29T21:45:01+05:30,KA13NC7914,0.81,car,white,32.3,NORTH,MH_SV_KHAR_T434
MH_SV_BANDRA,2026-08-29T21:45:27+05:30,MH04NA2405,0.96,car,red,31.3,NORTH,MH_SV_BANDRA_T742
MH_WORLI_NAKA,2026-08-29T21:45:55+05:30,MH02C0301,0.8,bus,silver,26.8,SOUTH,MH_WORLI_NAKA_T255
MH_EEH_GHATKOPAR,2026-08-29T21:45:56+05:30,MH43T0341,0.96,car,grey,48.2,NORTH,MH_EEH_GHATKOPAR_T506
MH_SV_MALAD,2026-08-29T21:46:02+05:30,MH43M2608,0.86,car,black,23.0,NORTH,MH_SV_MALAD_T357
MH_MAHIM_CSWY,2026-08-29T21:46:08+05:30,MH06X6824,0.86,car,black,24.9,NORTH,MH_MAHIM_CSWY_T462
MH_MAHIM_CSWY,2026-08-29T21:46:55+05:30,MH43N0458,0.97,motorcycle,brown,23.2,NORTH,MH_MAHIM_CSWY_T199
MH_PEDDAR,2026-08-29T21:47:09+05:30,MH46L7436,0.94,auto,black,21.8,SOUTH,MH_PEDDAR_T137
MH_WEH_BORIVALI,2026-08-29T21:47:15+05:30,MH46BM8145,0.96,car,white,39.1,NORTH,MH_WEH_BORIVALI_T287
MH_SV_ANDHERI,2026-08-29T21:47:30+05:30,MH47A3835,0.89,car,brown,27.3,NORTH,MH_SV_ANDHERI_T49
MH_WEH_SANTACRUZ,2026-08-29T21:47:31+05:30,MH47NC7373,0.81,truck,white,41.5,NORTH,MH_WEH_SANTACRUZ_T562
MH_SV_SANTACRUZ,2026-08-29T21:47:36+05:30,KA13NC7914,0.82,car,white,36.8,NORTH,MH_SV_SANTACRUZ_T477
MH_EEH_SION,2026-08-29T21:47:36+05:30,MH01W7888,0.96,motorcycle,silver,45.9,NORTH,MH_EEH_SION_T509
MH_SV_MALAD,2026-08-29T21:48:22+05:30,MH48TU4868,0.82,motorcycle,white,21.6,NORTH,MH_SV_MALAD_T246
MH_WEH_DAHISAR,2026-08-29T21:48:26+05:30,MH05M1429,0.97,motorcycle,white,35.0,NORTH,MH_WEH_DAHISAR_T52
MH_EEH_AIROLI,2026-08-29T21:48:32+05:30,MH01RM2040,0.89,car,white,43.9,NORTH,MH_EEH_AIROLI_T383
MH_EEH_CHEMBUR,2026-08-29T21:48:35+05:30,MH48FD6535,0.95,car,silver,39.0,NORTH,MH_EEH_CHEMBUR_T615
MH_LBS_GHATKOPAR,2026-08-29T21:48:36+05:30,UP30UQ9146,0.98,car,red,26.3,NORTH,MH_LBS_GHATKOPAR_T1004
MH_SV_MAHIM,2026-08-29T21:48:42+05:30,MH04NA2405,0.86,car,red,31.0,NORTH,MH_SV_MAHIM_T447
MH_SP_VASHI,2026-08-29T21:48:43+05:30,MH03WR9190,0.83,motorcycle,white,46.7,EAST,MH_SP_VASHI_T948
MH_SL_WORLI,2026-08-29T21:48:49+05:30,MH02A0502,0.87,car,brown,38.5,NORTH,MH_SL_WORLI_T94
MH_SV_JOGESHWARI,2026-08-29T21:48:51+05:30,MH06T5917,0.91,car,black,42.5,NORTH,MH_SV_JOGESHWARI_T485
MH_WORLI_NAKA,2026-08-29T21:49:08+05:30,MH05B2874,0.87,car,blue,27.4,SOUTH,MH_WORLI_NAKA_T464
MH_SP_VASHI,2026-08-29T21:49:15+05:30,MH48R6670,0.82,car,black,41.0,EAST,MH_SP_VASHI_T82
MH_EEH_CHEMBUR,2026-08-29T21:49:18+05:30,MH47LR5866,0.86,car,silver,42.4,NORTH,MH_EEH_CHEMBUR_T178
MH_EEH_KANJURMARG,2026-08-29T21:49:24+05:30,MH43Q8240,0.88,auto,blue,40.9,NORTH,MH_EEH_KANJURMARG_T606
MH_SP_CHEMBUR,2026-08-29T21:50:26+05:30,MH01A9122,0.93,taxi,white,48.2,EAST,MH_SP_CHEMBUR_T634
MH_MAHIM_CSWY,2026-08-29T21:50:44+05:30,MH05JM2318,0.8,motorcycle,white,24.7,NORTH,MH_MAHIM_CSWY_T522
MH_SV_MAHIM,2026-08-29T21:50:45+05:30,MH02K3810,0.79,car,black,23.1,NORTH,MH_SV_MAHIM_T9
MH_SV_MALAD,2026-08-29T21:51:07+05:30,MH43G0745,0.94,taxi,blue,28.2,NORTH,MH_SV_MALAD_T201
MH_SL_WORLI,2026-08-29T21:51:40+05:30,MH04G6215,0.93,auto,white,41.4,NORTH,MH_SL_WORLI_T620
MH_SV_JOGESHWARI,2026-08-29T21:51:41+05:30,MH06NK8997,0.97,car,white,24.7,NORTH,MH_SV_JOGESHWARI_T366
MH_SV_JOGESHWARI,2026-08-29T21:51:51+05:30,MH03JS3370,0.97,car,white,40.2,NORTH,MH_SV_JOGESHWARI_T554
MH_SP_VASHI,2026-08-29T21:51:51+05:30,GJ05AM0126,0.89,car,grey,44.8,EAST,MH_SP_VASHI_T740
MH_SL_BANDRA,2026-08-29T21:51:53+05:30,MH06X6824,0.9,car,black,24.2,NORTH,MH_SL_BANDRA_T608
MH_SV_KHAR,2026-08-29T21:51:56+05:30,MH47NC7373,0.88,truck,white,26.8,NORTH,MH_SV_KHAR_T640
MH_SP_VASHI,2026-08-29T21:52:02+05:30,MP37BQ9385,0.92,bus,white,38.2,EAST,MH_SP_VASHI_T390
MH_SV_ANDHERI,2026-08-29T21:52:06+05:30,MH06T5917,0.96,car,black,40.4,NORTH,MH_SV_ANDHERI_T568
MH_SV_SANTACRUZ,2026-08-29T21:52:12+05:30,MH43UR1038,0.96,taxi,grey,27.5,NORTH,MH_SV_SANTACRUZ_T223
MH_SL_BANDRA,2026-08-29T21:52:33+05:30,MH43N0458,0.87,motorcycle,brown,24.3,NORTH,MH_SL_BANDRA_T270
MH_WORLI_NAKA,2026-08-29T21:52:33+05:30,UP12WZ6083,0.87,auto,white,24.5,SOUTH,MH_WORLI_NAKA_T513
MH_SV_MAHIM,2026-08-29T21:52:36+05:30,MH47P6037,0.92,truck,white,24.4,NORTH,MH_SV_MAHIM_T196
MH_SL_MID,2026-08-29T21:52:39+05:30,MH02A0502,0.85,car,brown,42.5,NORTH,MH_SL_MID_T135
MH_CST,2026-08-29T21:52:45+05:30,MH04NS7368,0.79,car,silver,19.9,SOUTH,MH_CST_T477
MH_LBS_GHATKOPAR,2026-08-29T21:52:50+05:30,RJ36EZ4658,0.81,car,white,26.2,NORTH,MH_LBS_GHATKOPAR_T955
MH_LBS_BHANDUP,2026-08-29T21:52:54+05:30,MH43AC8567,0.91,taxi,white,27.0,NORTH,MH_LBS_BHANDUP_T362
MH_SP_CHEMBUR,2026-08-29T21:53:06+05:30,MH03F0149,0.86,motorcycle,black,38.7,EAST,MH_SP_CHEMBUR_T609
MH_LBS_GHATKOPAR,2026-08-29T21:53:27+05:30,MH02UH3200,0.83,car,white,23.5,NORTH,MH_LBS_GHATKOPAR_T911
MH_MARINE,2026-08-29T21:53:32+05:30,MH46L7436,0.83,auto,black,22.8,SOUTH,MH_MARINE_T139
MH_LBS_KURLA,2026-08-29T21:53:34+05:30,MH03MH3117,0.95,motorcycle,red,24.9,NORTH,MH_LBS_KURLA_T228
MH_EEH_CHEMBUR,2026-08-29T21:53:47+05:30,MH01W7888,0.93,motorcycle,silver,46.8,NORTH,MH_EEH_CHEMBUR_T721
MH_SP_CHEMBUR,2026-08-29T21:54:12+05:30,MH43LL4902,0.91,car,black,39.4,EAST,MH_SP_CHEMBUR_T279
MH_WEH_JVLR,2026-08-29T21:54:44+05:30,MH01T6929,0.82,motorcycle,white,38.3,NORTH,MH_WEH_JVLR_T836
MH_SP_VASHI,2026-08-29T21:54:47+05:30,MH46D7570,0.84,motorcycle,brown,34.0,EAST,MH_SP_VASHI_T164
MH_SV_BANDRA,2026-08-29T21:54:54+05:30,MH02K3810,0.88,car,black,26.2,NORTH,MH_SV_BANDRA_T9
MH_SL_MID,2026-08-29T21:55:01+05:30,MH06X6824,0.88,car,black,37.0,NORTH,MH_SL_MID_T569
MH_HAJIALI,2026-08-29T21:55:16+05:30,MH05B2874,0.92,car,blue,23.6,SOUTH,MH_HAJIALI_T704
MH_WORLI_NAKA,2026-08-29T21:55:29+05:30,MH04GW2939,0.86,taxi,white,23.9,SOUTH,MH_WORLI_NAKA_T462
MH_WORLI_NAKA,2026-08-29T21:55:34+05:30,GJ18JN4081,0.88,auto,white,24.0,SOUTH,MH_WORLI_NAKA_T430
MH_SL_MID,2026-08-29T21:55:55+05:30,MH43N0458,0.89,motorcycle,brown,39.0,NORTH,MH_SL_MID_T247
MH_PEDDAR,2026-08-29T21:56:03+05:30,MH02C0301,0.98,bus,silver,26.3,SOUTH,MH_PEDDAR_T462
MH_EEH_SION,2026-08-29T21:56:08+05:30,MH48FD6535,0.85,car,silver,42.7,NORTH,MH_EEH_SION_T432
MH_EEH_MULUND,2026-08-29T21:56:08+05:30,MH01RM2040,0.84,car,white,42.4,NORTH,MH_EEH_MULUND_T579
MH_LBS_SION,2026-08-29T21:56:13+05:30,MH47Q2598,0.98,motorcycle,blue,22.7,NORTH,MH_LBS_SION_T32
MH_SL_WORLI,2026-08-29T21:56:19+05:30,MP31KN0122,0.95,car,white,40.0,NORTH,MH_SL_WORLI_T404
MH_SV_BANDRA,2026-08-29T21:56:41+05:30,MH47NC7373,0.81,truck,white,26.3,NORTH,MH_SV_BANDRA_T528
MH_WEH_JVLR,2026-08-29T21:56:41+05:30,MH04X5610,0.92,auto,silver,33.6,NORTH,MH_WEH_JVLR_T849
MH_EEH_SION,2026-08-29T21:56:50+05:30,MH01A9122,0.88,taxi,white,43.6,NORTH,MH_EEH_SION_T270
MH_LBS_KURLA,2026-08-29T21:57:20+05:30,MH48B4259,0.79,car,silver,25.6,NORTH,MH_LBS_KURLA_T175
MH_WEH_ANDHERI,2026-08-29T21:57:29+05:30,MH01T6929,0.83,motorcycle,white,39.7,NORTH,MH_WEH_ANDHERI_T862
MH_SL_BANDRA,2026-08-29T21:58:01+05:30,MH46VE2912,0.83,car,brown,39.0,NORTH,MH_SL_BANDRA_T201
MH_HAJIALI,2026-08-29T21:58:03+05:30,UP12WZ6083,0.81,auto,white,26.3,SOUTH,MH_HAJIALI_T786
MH_SV_SANTACRUZ,2026-08-29T21:58:04+05:30,MH47A3835,0.87,car,brown,26.2,NORTH,MH_SV_SANTACRUZ_T43
MH_SP_MANKHURD,2026-08-29T21:58:57+05:30,MH03F0149,0.93,motorcycle,black,35.3,EAST,MH_SP_MANKHURD_T553
MH_SL_WORLI,2026-08-29T21:59:02+05:30,MH01M2922,0.89,motorcycle,silver,38.9,NORTH,MH_SL_WORLI_T280
MH_LBS_SION,2026-08-29T21:59:08+05:30,MH01FZ4128,0.98,motorcycle,brown,26.5,NORTH,MH_LBS_SION_T71
MH_WEH_GOREGAON,2026-08-29T21:59:21+05:30,MH46BM8145,0.87,car,white,39.2,NORTH,MH_WEH_GOREGAON_T435
MH_LBS_MULUND,2026-08-29T21:59:25+05:30,MH43ZC2214,0.82,auto,black,26.2,NORTH,MH_LBS_MULUND_T277
MH_SP_MANKHURD,2026-08-29T21:59:27+05:30,MH01W7888,0.9,motorcycle,silver,41.3,EAST,MH_SP_MANKHURD_T946
MH_SP_MANKHURD,2026-08-29T21:59:28+05:30,MH43LL4902,0.9,car,black,42.8,EAST,MH_SP_MANKHURD_T262
MH_MAHIM_CSWY,2026-08-29T21:59:30+05:30,MH04S2387,0.92,auto,grey,23.0,NORTH,MH_MAHIM_CSWY_T220
MH_SP_MANKHURD,2026-08-29T21:59:42+05:30,MH03WR9190,0.97,motorcycle,white,46.1,EAST,MH_SP_MANKHURD_T944
MH_HAJIALI,2026-08-29T21:59:46+05:30,MH04G6215,0.93,auto,white,26.9,SOUTH,MH_HAJIALI_T658
MH_SL_WORLI,2026-08-29T21:59:47+05:30,MH43N0458,0.93,motorcycle,brown,38.1,NORTH,MH_SL_WORLI_T181
MH_PEDDAR,2026-08-29T21:59:50+05:30,MH05B2874,0.89,car,blue,22.5,SOUTH,MH_PEDDAR_T837
MH_SV_JOGESHWARI,2026-08-29T21:59:51+05:30,KA13NC7914,0.82,car,white,36.4,NORTH,MH_SV_JOGESHWARI_T368
MH_SP_MANKHURD,2026-08-29T22:00:00+05:30,MH06RJ7379,0.85,motorcycle,white,48.8,EAST,MH_SP_MANKHURD_T493
MH_SV_MALAD,2026-08-29T22:00:00+05:30,MH03JS3370,0.92,car,white,44.9,NORTH,MH_SV_MALAD_T345
MH_MARINE,2026-08-29T22:00:11+05:30,MH04NS7368,0.86,car,silver,18.3,SOUTH,MH_MARINE_T581
MH_SL_MID,2026-08-29T22:00:25+05:30,MP31KN0122,0.79,car,white,41.8,NORTH,MH_SL_MID_T535
MH_CST,2026-08-29T22:00:29+05:30,MH46L7436,0.93,auto,black,17.6,SOUTH,MH_CST_T114
MH_SV_MAHIM,2026-08-29T22:00:43+05:30,MH47NC7373,0.83,truck,white,25.1,NORTH,MH_SV_MAHIM_T324
MH_WEH_VILEPARLE,2026-08-29T22:00:50+05:30,MH01T6929,0.93,motorcycle,white,42.2,NORTH,MH_WEH_VILEPARLE_T839
MH_SV_KHAR,2026-08-29T22:00:53+05:30,MH06T5917,0.9,car,black,43.2,NORTH,MH_SV_KHAR_T596
MH_SV_BANDRA,2026-08-29T22:01:03+05:30,MH43UR1038,0.98,taxi,grey,25.3,NORTH,MH_SV_BANDRA_T165
MH_SV_KHAR,2026-08-29T22:01:13+05:30,MH02K3810,0.86,car,black,22.2,NORTH,MH_SV_KHAR_T10
MH_SV_KHAR,2026-08-29T22:01:13+05:30,MH47P6037,0.94,truck,white,26.9,NORTH,MH_SV_KHAR_T370
MH_SL_MID,2026-08-29T22:01:14+05:30,MH46VE2912,0.79,car,brown,37.5,NORTH,MH_SL_MID_T191
MH_HAJIALI,2026-08-29T22:01:22+05:30,MH48E3780,0.83,auto,white,40.4,SOUTH,MH_HAJIALI_T193
MH_SV_KHAR,2026-08-29T22:01:38+05:30,MH47A3835,0.96,car,brown,26.0,NORTH,MH_SV_KHAR_T44
MH_HAJIALI,2026-08-29T22:01:48+05:30,GJ18JN4081,0.96,auto,white,25.5,SOUTH,MH_HAJIALI_T643
MH_PEDDAR,2026-08-29T22:02:12+05:30,UP12WZ6083,0.98,auto,white,26.8,SOUTH,MH_PEDDAR_T935
MH_LBS_KURLA,2026-08-29T22:02:20+05:30,RJ36EZ4658,0.87,car,white,25.1,NORTH,MH_LBS_KURLA_T816
MH_WEH_VILEPARLE,2026-08-29T22:02:31+05:30,MH03Z4648,0.92,car,blue,41.0,NORTH,MH_WEH_VILEPARLE_T105
MH_SV_JOGESHWARI,2026-08-29T22:02:40+05:30,MH48TU4868,0.84,motorcycle,white,25.1,NORTH,MH_SV_JOGESHWARI_T383
MH_LBS_MULUND,2026-08-29T22:02:54+05:30,MH48J6564,0.88,motorcycle,red,28.1,NORTH,MH_LBS_MULUND_T197
MH_SL_MID,2026-08-29T22:03:08+05:30,MH01M2922,0.84,motorcycle,silver,35.8,NORTH,MH_SL_MID_T375
MH_PEDDAR,2026-08-29T22:03:17+05:30,MH04G6215,0.94,auto,white,30.7,SOUTH,MH_PEDDAR_T784
MH_WEH_GOREGAON,2026-08-29T22:03:51+05:30,MH04X5610,0.86,auto,silver,38.7,NORTH,MH_WEH_GOREGAON_T682
MH_LBS_KURLA,2026-08-29T22:04:08+05:30,MH02UH3200,0.94,car,white,22.3,NORTH,MH_LBS_KURLA_T782
MH_WEH_SANTACRUZ,2026-08-29T22:04:08+05:30,MH01T6929,0.89,motorcycle,white,42.1,NORTH,MH_WEH_SANTACRUZ_T731
MH_WEH_KHAR,2026-08-29T22:04:09+05:30,MH06TS6951,0.93,motorcycle,silver,37.4,NORTH,MH_WEH_KHAR_T198
MH_SV_MALAD,2026-08-29T22:04:26+05:30,MH06NK8997,0.9,car,white,27.5,NORTH,MH_SV_MALAD_T236
MH_SV_BANDRA,2026-08-29T22:04:29+05:30,MH06T5917,0.99,car,black,40.9,NORTH,MH_SV_BANDRA_T491
MH_LBS_BHANDUP,2026-08-29T22:04:31+05:30,UP30UQ9146,0.8,car,red,28.4,NORTH,MH_LBS_BHANDUP_T836
MH_LBS_GHATKOPAR,2026-08-29T22:04:33+05:30,RJ32JK2709,0.95,car,white,24.0,NORTH,MH_LBS_GHATKOPAR_T516
MH_WEH_JVLR,2026-08-29T22:04:35+05:30,MH46BM8145,0.94,car,white,46.2,NORTH,MH_WEH_JVLR_T531
MH_SP_CHEMBUR,2026-08-29T22:04:46+05:30,MH03WR9190,0.83,motorcycle,white,42.0,EAST,MH_SP_CHEMBUR_T1031
MH_PEDDAR,2026-08-29T22:04:49+05:30,MH48E3780,0.83,auto,white,36.1,SOUTH,MH_PEDDAR_T225
MH_LBS_KURLA,2026-08-29T22:04:54+05:30,MH47Q2598,0.87,motorcycle,blue,25.9,NORTH,MH_LBS_KURLA_T40
MH_SL_WORLI,2026-08-29T22:05:09+05:30,MH46VE2912,0.85,car,brown,44.7,NORTH,MH_SL_WORLI_T134
MH_SV_SANTACRUZ,2026-08-29T22:05:09+05:30,MH47P6037,0.98,truck,white,23.6,NORTH,MH_SV_SANTACRUZ_T399
MH_SV_SANTACRUZ,2026-08-29T22:05:16+05:30,MH02K3810,0.9,car,black,23.6,NORTH,MH_SV_SANTACRUZ_T11
MH_SV_MAHIM,2026-08-29T22:05:27+05:30,MH43CM5559,0.91,truck,blue,24.7,NORTH,MH_SV_MAHIM_T380
MH_SL_BANDRA,2026-08-29T22:05:34+05:30,MH04S2387,0.81,auto,grey,22.5,NORTH,MH_SL_BANDRA_T296
MH_PEDDAR,2026-08-29T22:05:35+05:30,MH04GW2939,0.92,taxi,white,24.3,SOUTH,MH_PEDDAR_T834
MH_SV_MAHIM,2026-08-29T22:06:07+05:30,MH43UR1038,0.84,taxi,grey,23.2,NORTH,MH_SV_MAHIM_T106
MH_PEDDAR,2026-08-29T22:06:10+05:30,MH04NS7368,0.96,car,silver,25.9,SOUTH,MH_PEDDAR_T592
MH_SL_BANDRA,2026-08-29T22:06:13+05:30,MH01M2922,0.91,motorcycle,silver,42.9,NORTH,MH_SL_BANDRA_T407
MH_SV_BANDRA,2026-08-29T22:06:16+05:30,MH47A3835,0.91,car,brown,27.8,NORTH,MH_SV_BANDRA_T39
MH_MARINE,2026-08-29T22:06:16+05:30,MH05B2874,0.87,car,blue,23.1,SOUTH,MH_MARINE_T828
MH_WEH_KHAR,2026-08-29T22:06:21+05:30,MH01T6929,0.93,motorcycle,white,43.8,NORTH,MH_WEH_KHAR_T546
